#===============================================================
# Copyright (C) 2016, MILES team
# Email: miles@iac.es
#
# This spectrum has been produced using the Webtool facilities 
# of the MILES website (http://miles.iac.es) hosted at the  
# Instituto de Astrofisica de Canarias using the population
# synthesis code "MILES" (MIL EStrellas). See Vazdekis (1999),
# Vazdekis et al. (2003, 2010, 2015, 2016) for details on the code 
# implementation.
#
#                   --------------------
#
# If you have found this website and its products useful
# for your research, please refer to the data as obtained 
# "from the MILES website", while we suggest to add to your 
# acknowledgements:
#
#     "This research is/was (partially) based on data 
#                 from the MILES project."
#
# We would appreciate receiving a preprint for our records.
#
#                   --------------------
#
# This spectrum is provided as is without any warranty whatsoever.
# Permission to use, for non-commercial purposes is granted.
# Permission to modify for personal or internal use is granted,
# provided this copyright and disclaimer are included unchanged
# at the beginning of the file. All other rights are reserved.
#===============================================================
#
# WEBTOOL: Tune SSP Models
#
# MODEL INGREDIENTS --------------------------------------------
#
# Models Library:      MILES
# IMF, Slope:          ku, Array 
# Age (Gyr):           14.1254
# [M/H]:               +0.00
# [alpha/Fe]:          baseFe
# Isochrone:           Padova+00
# Version:             11.0
#
# SPECTRUM INFORMATION -----------------------------------------
#
# Starting Wavelength: 3540.5  (Angstroms)
# Final Wavelength:    7409.6 (Angstroms)
# Spectral sampling:   0.9 (Angstroms/pixel)
# Type of sampling:    linear
# Spectral resolution: 122. (km/s) Sigma
# Redshift (z):        0.0
#
#===============================================================
   3540.50000       3.00641955E-06
   3541.39990       3.98577413E-06
   3542.30005       4.46809690E-06
   3543.19995       4.68216649E-06
   3544.10010       4.82536007E-06
   3545.00000       4.91738911E-06
   3545.89990       4.92907293E-06
   3546.80005       4.87318675E-06
   3547.69995       4.80389235E-06
   3548.60010       4.76928790E-06
   3549.50000       4.76622108E-06
   3550.39990       4.74470426E-06
   3551.30005       4.65709672E-06
   3552.19995       4.49883146E-06
   3553.10010       4.31421086E-06
   3554.00000       4.17363481E-06
   3554.89990       4.12462441E-06
   3555.80005       4.14724491E-06
   3556.69995       4.16982175E-06
   3557.60010       4.14450597E-06
   3558.50000       4.09823087E-06
   3559.39990       4.09944505E-06
   3560.30005       4.18470017E-06
   3561.19995       4.32046318E-06
   3562.10010       4.41404336E-06
   3563.00000       4.35408265E-06
   3563.89990       4.08329015E-06
   3564.80005       3.66897939E-06
   3565.69995       3.27979978E-06
   3566.60010       3.04821333E-06
   3567.50000       2.95885070E-06
   3568.39990       2.89621471E-06
   3569.30005       2.79812411E-06
   3570.19995       2.73138107E-06
   3571.10010       2.80828908E-06
   3572.00000       3.05043591E-06
   3572.89990       3.35884056E-06
   3573.80005       3.61233401E-06
   3574.69995       3.75800869E-06
   3575.60010       3.79428479E-06
   3576.50000       3.70900716E-06
   3577.39990       3.48059416E-06
   3578.30005       3.12793304E-06
   3579.19995       2.72482475E-06
   3580.10010       2.36945698E-06
   3581.00000       2.15401928E-06
   3581.89990       2.12006194E-06
   3582.80005       2.20833272E-06
   3583.69995       2.28749013E-06
   3584.60010       2.27638884E-06
   3585.50000       2.22128688E-06
   3586.39990       2.23360962E-06
   3587.30005       2.38174630E-06
   3588.19995       2.66713232E-06
   3589.10010       3.06568018E-06
   3590.00000       3.52697975E-06
   3590.89990       3.93706887E-06
   3591.80005       4.16428520E-06
   3592.69995       4.19938760E-06
   3593.60010       4.20321567E-06
   3594.50000       4.35432548E-06
   3595.39990       4.66973370E-06
   3596.30005       5.01424529E-06
   3597.19995       5.26529266E-06
   3598.10010       5.42085581E-06
   3599.00000       5.53059317E-06
   3599.89990       5.56637178E-06
   3600.80005       5.42276211E-06
   3601.69995       5.05546950E-06
   3602.60010       4.56255475E-06
   3603.50000       4.10345820E-06
   3604.39990       3.77922379E-06
   3605.30005       3.59935848E-06
   3606.19995       3.49707739E-06
   3607.10010       3.36975813E-06
   3608.00000       3.18014781E-06
   3608.89990       3.02996864E-06
   3609.80005       3.07012147E-06
   3610.69995       3.32611762E-06
   3611.60010       3.66701511E-06
   3612.50000       3.95763755E-06
   3613.39990       4.18210402E-06
   3614.30005       4.37390781E-06
   3615.19995       4.47370803E-06
   3616.10010       4.33976265E-06
   3617.00000       3.91963249E-06
   3617.89990       3.37469419E-06
   3618.80005       2.99882959E-06
   3619.69995       2.99969702E-06
   3620.60010       3.35431832E-06
   3621.50000       3.86166994E-06
   3622.39990       4.31641502E-06
   3623.30005       4.65202083E-06
   3624.19995       4.94734695E-06
   3625.10010       5.29093722E-06
   3626.00000       5.64314132E-06
   3626.89990       5.85464204E-06
   3627.80005       5.78866775E-06
   3628.69995       5.39631492E-06
   3629.60010       4.73870796E-06
   3630.50000       4.00951330E-06
   3631.39990       3.47513446E-06
   3632.30005       3.29780664E-06
   3633.19995       3.42443354E-06
   3634.10010       3.68893211E-06
   3635.00000       3.98120892E-06
   3635.89990       4.28328985E-06
   3636.80005       4.60388810E-06
   3637.69995       4.93405469E-06
   3638.60010       5.23736389E-06
   3639.50000       5.44973909E-06
   3640.39990       5.50785262E-06
   3641.30005       5.39238999E-06
   3642.19995       5.14117619E-06
   3643.10010       4.82044425E-06
   3644.00000       4.48960782E-06
   3644.89990       4.18054015E-06
   3645.80005       3.89516026E-06
   3646.69995       3.63767208E-06
   3647.60010       3.46555612E-06
   3648.50000       3.47725586E-06
   3649.39990       3.72230647E-06
   3650.30005       4.14952092E-06
   3651.19995       4.64616869E-06
   3652.10010       5.10028849E-06
   3653.00000       5.43788792E-06
   3653.89990       5.65310984E-06
   3654.80005       5.80736014E-06
   3655.69995       5.97330427E-06
   3656.60010       6.17409751E-06
   3657.50000       6.37695439E-06
   3658.39990       6.52812514E-06
   3659.30005       6.58731597E-06
   3660.19995       6.54406449E-06
   3661.10010       6.41039787E-06
   3662.00000       6.21358959E-06
   3662.89990       6.01073634E-06
