#===============================================================
# Copyright (C) 2016, MILES team
# Email: miles@iac.es
#
# This spectrum has been produced using the Webtool facilities 
# of the MILES website (http://miles.iac.es) hosted at the  
# Instituto de Astrofisica de Canarias using the population
# synthesis code "MILES" (MIL EStrellas). See Vazdekis (1999),
# Vazdekis et al. (2003, 2010, 2015, 2016) for details on the code 
# implementation.
#
#                   --------------------
#
# If you have found this website and its products useful
# for your research, please refer to the data as obtained 
# "from the MILES website", while we suggest to add to your 
# acknowledgements:
#
#     "This research is/was (partially) based on data 
#                 from the MILES project."
#
# We would appreciate receiving a preprint for our records.
#
#                   --------------------
#
# This spectrum is provided as is without any warranty whatsoever.
# Permission to use, for non-commercial purposes is granted.
# Permission to modify for personal or internal use is granted,
# provided this copyright and disclaimer are included unchanged
# at the beginning of the file. All other rights are reserved.
#===============================================================
#
# WEBTOOL: Tune SSP Models
#
# MODEL INGREDIENTS --------------------------------------------
#
# Models Library:      MILES
# IMF, Slope:          ku, Array 
# Age (Gyr):           01.0000
# [M/H]:               +0.00
# [alpha/Fe]:          baseFe
# Isochrone:           Padova+00
# Version:             11.0
#
# SPECTRUM INFORMATION -----------------------------------------
#
# Starting Wavelength: 3540.5  (Angstroms)
# Final Wavelength:    7409.6 (Angstroms)
# Spectral sampling:   0.9 (Angstroms/pixel)
# Type of sampling:    linear
# Spectral resolution: 122. (km/s) Sigma
# Redshift (z):        0.0
#
#===============================================================
   3540.50000       5.74227088E-05
   3541.39990       7.70711049E-05
   3542.30005       8.69955329E-05
   3543.19995       9.06724599E-05
   3544.10010       9.20868915E-05
   3545.00000       9.28014924E-05
   3545.89990       9.32750409E-05
   3546.80005       9.37858858E-05
   3547.69995       9.45412903E-05
   3548.60010       9.55315772E-05
   3549.50000       9.63652201E-05
   3550.39990       9.64518040E-05
   3551.30005       9.55030046E-05
   3552.19995       9.38499943E-05
   3553.10010       9.22773906E-05
   3554.00000       9.14959382E-05
   3554.89990       9.16068966E-05
   3555.80005       9.20593011E-05
   3556.69995       9.22087784E-05
   3557.60010       9.19049708E-05
   3558.50000       9.14928387E-05
   3559.39990       9.14007032E-05
   3560.30005       9.18435398E-05
   3561.19995       9.26513021E-05
   3562.10010       9.30642564E-05
   3563.00000       9.19378945E-05
   3563.89990       8.87573915E-05
   3564.80005       8.45420072E-05
   3565.69995       8.12012149E-05
   3566.60010       7.96819950E-05
   3567.50000       7.91737257E-05
   3568.39990       7.84064905E-05
   3569.30005       7.72601925E-05
   3570.19995       7.66498342E-05
   3571.10010       7.72267158E-05
   3572.00000       7.87378885E-05
   3572.89990       8.05047748E-05
   3573.80005       8.20567730E-05
   3574.69995       8.32442311E-05
   3575.60010       8.40396679E-05
   3576.50000       8.43773596E-05
   3577.39990       8.41258880E-05
   3578.30005       8.30998470E-05
   3579.19995       8.11851423E-05
   3580.10010       7.87549579E-05
   3581.00000       7.68233585E-05
   3581.89990       7.60708572E-05
   3582.80005       7.57273810E-05
   3583.69995       7.43046548E-05
   3584.60010       7.15974529E-05
   3585.50000       6.91306195E-05
   3586.39990       6.84537008E-05
   3587.30005       6.97740179E-05
   3588.19995       7.24536803E-05
   3589.10010       7.60704497E-05
   3590.00000       8.03310395E-05
   3590.89990       8.43427479E-05
   3591.80005       8.69285504E-05
   3592.69995       8.79288928E-05
   3593.60010       8.85135814E-05
   3594.50000       8.98643266E-05
   3595.39990       9.20252351E-05
   3596.30005       9.42206971E-05
   3597.19995       9.58271921E-05
   3598.10010       9.67199230E-05
   3599.00000       9.68266031E-05
   3599.89990       9.57451994E-05
   3600.80005       9.31155082E-05
   3601.69995       8.93545293E-05
   3602.60010       8.56803672E-05
   3603.50000       8.32587102E-05
   3604.39990       8.24670569E-05
   3605.30005       8.28884367E-05
   3606.19995       8.35434039E-05
   3607.10010       8.32861479E-05
   3608.00000       8.17024993E-05
   3608.89990       7.97155444E-05
   3609.80005       7.87538302E-05
   3610.69995       7.92372666E-05
   3611.60010       8.03617804E-05
   3612.50000       8.14507148E-05
   3613.39990       8.28335251E-05
   3614.30005       8.48806667E-05
   3615.19995       8.66730625E-05
   3616.10010       8.64616013E-05
   3617.00000       8.35857500E-05
   3617.89990       7.95764572E-05
   3618.80005       7.70552724E-05
   3619.69995       7.75611989E-05
   3620.60010       8.05838063E-05
   3621.50000       8.44387105E-05
   3622.39990       8.77059065E-05
   3623.30005       9.01257808E-05
   3624.19995       9.25137792E-05
   3625.10010       9.56188742E-05
   3626.00000       9.89733962E-05
   3626.89990       1.01092024E-04
   3627.80005       1.00569101E-04
   3628.69995       9.68254826E-05
   3629.60010       9.04997869E-05
   3630.50000       8.36972031E-05
   3631.39990       7.91058701E-05
   3632.30005       7.80739138E-05
   3633.19995       7.97905232E-05
   3634.10010       8.25699462E-05
   3635.00000       8.53923557E-05
   3635.89990       8.81061133E-05
   3636.80005       9.08309230E-05
   3637.69995       9.34907875E-05
   3638.60010       9.56210351E-05
   3639.50000       9.65195359E-05
   3640.39990       9.57843149E-05
   3641.30005       9.36866345E-05
