#===============================================================
# Copyright (C) 2016, MILES team
# Email: miles@iac.es
#
# This spectrum has been produced using the Webtool facilities 
# of the MILES website (http://miles.iac.es) hosted at the  
# Instituto de Astrofisica de Canarias using the population
# synthesis code "MILES" (MIL EStrellas). See Vazdekis (1999),
# Vazdekis et al. (2003, 2010, 2015, 2016) for details on the code 
# implementation.
#
#                   --------------------
#
# If you have found this website and its products useful
# for your research, please refer to the data as obtained 
# "from the MILES website", while we suggest to add to your 
# acknowledgements:
#
#     "This research is/was (partially) based on data 
#                 from the MILES project."
#
# We would appreciate receiving a preprint for our records.
#
#                   --------------------
#
# This spectrum is provided as is without any warranty whatsoever.
# Permission to use, for non-commercial purposes is granted.
# Permission to modify for personal or internal use is granted,
# provided this copyright and disclaimer are included unchanged
# at the beginning of the file. All other rights are reserved.
#===============================================================
#
# WEBTOOL: Tune SSP Models
#
# MODEL INGREDIENTS --------------------------------------------
#
# Models Library:      MILES
# IMF, Slope:          ku, Array 
# Age (Gyr):           11.2202
# [M/H]:               +0.00
# [alpha/Fe]:          baseFe
# Isochrone:           Padova+00
# Version:             11.0
#
# SPECTRUM INFORMATION -----------------------------------------
#
# Starting Wavelength: 3540.5  (Angstroms)
# Final Wavelength:    7409.6 (Angstroms)
# Spectral sampling:   0.9 (Angstroms/pixel)
# Type of sampling:    linear
# Spectral resolution: 122. (km/s) Sigma
# Redshift (z):        0.0
#
#===============================================================
   3540.50000       3.80297456E-06
   3541.39990       5.06184415E-06
   3542.30005       5.69722397E-06
   3543.19995       5.98099905E-06
   3544.10010       6.15662475E-06
   3545.00000       6.26042265E-06
   3545.89990       6.27153531E-06
   3546.80005       6.21335403E-06
   3547.69995       6.14927103E-06
   3548.60010       6.12634904E-06
   3549.50000       6.12767826E-06
   3550.39990       6.08897017E-06
   3551.30005       5.96200834E-06
   3552.19995       5.75711601E-06
   3553.10010       5.54019471E-06
   3554.00000       5.39641633E-06
   3554.89990       5.36793459E-06
   3555.80005       5.41149484E-06
   3556.69995       5.43615533E-06
   3557.60010       5.39705889E-06
   3558.50000       5.34003766E-06
   3559.39990       5.34897345E-06
   3560.30005       5.46113870E-06
   3561.19995       5.62737068E-06
   3562.10010       5.72521367E-06
   3563.00000       5.61493925E-06
   3563.89990       5.24294546E-06
   3564.80005       4.72252259E-06
   3565.69995       4.27237956E-06
   3566.60010       4.02921660E-06
   3567.50000       3.93849677E-06
   3568.39990       3.85494559E-06
   3569.30005       3.73085800E-06
   3570.19995       3.66793142E-06
   3571.10010       3.78943878E-06
   3572.00000       4.09511813E-06
   3572.89990       4.45903015E-06
   3573.80005       4.75143270E-06
   3574.69995       4.92416257E-06
   3575.60010       4.97450856E-06
   3576.50000       4.87748548E-06
   3577.39990       4.60009187E-06
   3578.30005       4.16341709E-06
   3579.19995       3.65788355E-06
   3580.10010       3.21046286E-06
   3581.00000       2.94532697E-06
   3581.89990       2.91200877E-06
   3582.80005       3.01970795E-06
   3583.69995       3.09692609E-06
   3584.60010       3.05882031E-06
   3585.50000       2.98419241E-06
   3586.39990       3.01408977E-06
   3587.30005       3.22014967E-06
   3588.19995       3.59225942E-06
   3589.10010       4.09648055E-06
   3590.00000       4.66853817E-06
